 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  21.25000 ,     0.132195628845313E+00 ,     0.134123805690544E-01 ,     0.149344792877801E+00 ,    -0.387764343164205E-01 ,    -0.403573891134823E-02 ,     0.159373505359916E-02 ,     0.290684961708737E-01 ,     0.219587399921746E-01 ,    -0.156428523284114E+00 ,     0.134393429835823E-01 , 
  21.26000 ,     0.493158555363839E-01 ,    -0.239352453513108E-01 ,     0.253154987008312E-01 ,    -0.294718168887783E-01 ,     0.798250757120441E-02 ,    -0.110574922328806E-01 ,     0.262590627401156E-01 ,    -0.747538646634761E-01 ,    -0.140832100782942E+00 ,     0.203450536303323E-01 , 
  21.27000 ,    -0.214896392766440E-01 ,    -0.570365140634071E-01 ,    -0.818256302875296E-01 ,    -0.225355720327778E-01 ,     0.203853012024079E-01 ,    -0.185319387322981E-01 ,     0.220025400737758E-01 ,    -0.142772972532566E+00 ,    -0.121100526432240E+00 ,     0.238084268997047E-01 , 
  21.28000 ,    -0.756031379609586E-01 ,    -0.797689653914710E-01 ,    -0.163819279478918E+00 ,    -0.172782457008165E-01 ,     0.313955318815028E-01 ,    -0.208728039704562E-01 ,     0.173498118478288E-01 ,    -0.179800941084903E+00 ,    -0.985381573045059E-01 ,     0.230450054155782E-01 , 
  21.29000 ,    -0.111147683658213E+00 ,    -0.879747115894807E-01 ,    -0.216654287088793E+00 ,    -0.124133329517887E-01 ,     0.394641263454502E-01 ,    -0.190192098663194E-01 ,     0.133628597037688E-01 ,    -0.188834984957877E+00 ,    -0.748315595717066E-01 ,     0.178973047772616E-01 , 
  21.30000 ,    -0.129100071842612E+00 ,    -0.804702656776087E-01 ,    -0.240846150387034E+00 ,    -0.648174545669271E-02 ,     0.435575248396847E-01 ,    -0.144751403741822E-01 ,     0.108248018937904E-01 ,    -0.177265619964622E+00 ,    -0.519250650181289E-01 ,     0.893540259330646E-02 , 
  21.31000 ,    -0.132909727114255E+00 ,    -0.593664253507426E-01 ,    -0.240862978001332E+00 ,     0.171099118962681E-02 ,     0.433558791607328E-01 ,    -0.890070703650713E-02 ,     0.100384503728957E-01 ,    -0.155212600586194E+00 ,    -0.318339613725680E-01 ,    -0.257405400764566E-02 , 
  21.32000 ,    -0.127703572690583E+00 ,    -0.296068864940817E-01 ,    -0.223846141672578E+00 ,     0.127462937578245E-01 ,     0.393150226649971E-01 ,    -0.372794348895037E-02 ,     0.107663084426655E-01 ,    -0.133428458298867E+00 ,    -0.164023511095287E-01 ,    -0.148390490786012E-01 , 
  21.33000 ,    -0.119228841345915E+00 ,     0.217366566307274E-02 ,    -0.197912495555241E+00 ,     0.264087407259788E-01 ,     0.325719480903914E-01 ,     0.113334945897779E-03 ,     0.123254860150295E-01 ,    -0.121169895426044E+00 ,    -0.703351122819997E-02 ,    -0.258326522670599E-01 , 
  21.34000 ,    -0.112729692473909E+00 ,     0.292012454546293E-01 ,    -0.170402528477133E+00 ,     0.417017948014191E-01 ,     0.247066441965022E-01 ,     0.230970042958060E-02 ,     0.138083946982333E-01 ,    -0.124432034267318E+00 ,    -0.443985297727504E-02 ,    -0.336540750021988E-01 , 
  21.35000 ,    -0.111962102082410E+00 ,     0.461484096894922E-01 ,    -0.146438708322553E+00 ,     0.570512168477018E-01 ,     0.174054386236480E-01 ,     0.311266484832018E-02 ,     0.143657633527165E-01 ,    -0.144863007087435E+00 ,    -0.846998991049106E-02 ,    -0.368923536362057E-01 , 
  21.36000 ,    -0.118523606542515E+00 ,     0.503660683150352E-01 ,    -0.128081763141135E+00 ,     0.706427485973625E-01 ,     0.120949741447377E-01 ,     0.315714945356310E-02 ,     0.134716684300624E-01 ,    -0.179542818769140E+00 ,    -0.180663890798064E-01 ,    -0.349187714703191E-01 , 
  21.37000 ,    -0.131615311777568E+00 ,     0.424571539298650E-01 ,    -0.114237193057910E+00 ,     0.808130012955874E-01 ,     0.962563605334052E-02 ,     0.321345363679688E-02 ,     0.110953772746221E-01 ,    -0.221646741983838E+00 ,    -0.313867621275882E-01 ,    -0.280439251525459E-01 , 
  21.38000 ,    -0.148273800292919E+00 ,     0.260488082036539E-01 ,    -0.101299739769368E+00 ,     0.864041623324390E-01 ,     0.100756948091712E-01 ,     0.394526994453735E-02 ,     0.773044969343122E-02 ,    -0.261850339539659E+00 ,    -0.460886765074502E-01 ,    -0.174996929577343E-01 , 
  21.39000 ,    -0.164024476157381E+00 ,     0.681775165510866E-02 ,    -0.843654520063273E-01 ,     0.870049031547481E-01 ,     0.127235309498184E-01 ,     0.573558555036354E-02 ,     0.427082634209506E-02 ,    -0.290200210144677E+00 ,    -0.597371973353457E-01 ,    -0.524074579702455E-02 , 
  21.40000 ,    -0.173830923133201E+00 ,    -0.899045518932065E-02 ,    -0.587229986147701E-01 ,     0.830280577692254E-01 ,     0.161997825815124E-01 ,     0.861650394113861E-02 ,     0.176598040168207E-02 ,    -0.298095108052386E+00 ,    -0.702598372700962E-01 ,     0.640238647379840E-02 , 
  21.41000 ,    -0.173160886239373E+00 ,    -0.161801461831368E-01 ,    -0.212824254059005E-01 ,     0.756131869323444E-01 ,     0.187916820762533E-01 ,     0.123063219284764E-01 ,     0.112119231152391E-02 ,    -0.280009280154761E+00 ,    -0.763519605970623E-01 ,     0.151543881363093E-01 , 
  21.42000 ,    -0.158968344663837E+00 ,    -0.119577611513724E-01 ,     0.283792546546597E-01 ,     0.663803875152539E-01 ,     0.188370268370702E-01 ,     0.163270492789109E-01 ,     0.282537739441887E-02 ,    -0.234644407609932E+00 ,    -0.777365615707559E-01 ,     0.192261480264536E-01 , 
  21.43000 ,    -0.130406781184546E+00 ,     0.332259036283500E-02 ,     0.875865275401869E-01 ,     0.570923837337220E-01 ,     0.151231827336677E-01 ,     0.201560396658384E-01 ,     0.678305628788826E-02 ,    -0.165306952286137E+00 ,    -0.752073919412909E-01 ,     0.176587418801757E-01 , 
  21.44000 ,    -0.891384556904743E-01 ,     0.262105477680067E-01 ,     0.150841268111261E+00 ,     0.492989465350853E-01 ,     0.720262431609718E-02 ,     0.233611210283309E-01 ,     0.123003143737003E-01 ,    -0.794526658075803E-01 ,    -0.704298612037881E-01 ,     0.105091833281782E-01 , 
  21.45000 ,    -0.391792560545376E-01 ,     0.509999576814619E-01 ,     0.210744652936432E+00 ,     0.440382552872832E-01 ,    -0.444780846656800E-02 ,     0.256796396798098E-01 ,     0.182338552502723E-01 ,     0.125075989373695E-01 ,    -0.655303159443390E-01 ,    -0.116201554044999E-02 , 
  21.46000 ,     0.136952121056729E-01 ,     0.711529557862831E-01 ,     0.259365250885039E+00 ,     0.416548366253164E-01 ,    -0.184644808234659E-01 ,     0.270239053268048E-01 ,     0.232682367515015E-01 ,     0.989147354141465E-01 ,    -0.625578810395619E-01 ,    -0.155009667442235E-01 , 
  21.47000 ,     0.628752306148261E-01 ,     0.809549636136444E-01 ,     0.289760597571330E+00 ,     0.417672704425062E-01 ,    -0.328298136579192E-01 ,     0.274214413387942E-01 ,     0.262508184288694E-01 ,     0.168767070526637E+00 ,    -0.629402226622972E-01 ,    -0.302265803083449E-01 , 
  21.48000 ,     0.102005783943719E+00 ,     0.769878574522816E-01 ,     0.297331067585823E+00 ,     0.433870861040261E-01 ,    -0.452561059490264E-01 ,     0.269202098018831E-01 ,     0.264964938256989E-01 ,     0.213482545704047E+00 ,    -0.670646994102070E-01 ,    -0.430782451481870E-01 , 
  21.49000 ,     0.126040343430141E+00 ,     0.590512175637168E-01 ,     0.280725202622975E+00 ,     0.451599293873084E-01 ,    -0.536420681340786E-01 ,     0.255001021639112E-01 ,     0.239799157784682E-01 ,     0.228209782383660E+00 ,    -0.740948423265671E-01 ,    -0.522529991471485E-01 , 
  21.50000 ,     0.132069030039233E+00 ,     0.302967197252323E-01 ,     0.242114457796807E+00 ,     0.456770711253651E-01 ,    -0.565063368844365E-01 ,     0.230292908766621E-01 ,     0.193605990703695E-01 ,     0.212470705283999E+00 ,    -0.820820817830047E-01 ,    -0.567420889196982E-01 , 
  21.51000 ,     0.119774214054369E+00 ,    -0.346494896233474E-02 ,     0.186790021315623E+00 ,     0.437936111809720E-01 ,    -0.533053744559932E-01 ,     0.192885137164057E-01 ,     0.138291123419880E-01 ,     0.170045349794947E+00 ,    -0.883646387537905E-01 ,    -0.564978898614351E-01 , 
  21.52000 ,     0.914378487368450E-01 ,    -0.351200041899438E-01 ,     0.122175398591650E+00 ,     0.388907323820581E-01 ,    -0.445664787681577E-01 ,     0.140628148456493E-01 ,     0.880954965082061E-02 ,     0.108150483338864E+00 ,    -0.901751984079899E-01 ,    -0.523979590409096E-01 , 
  21.53000 ,     0.515097981806187E-01 ,    -0.579405400553948E-01 ,     0.564658732591923E-01 ,     0.310319730470942E-01 ,    -0.318052472402909E-01 ,     0.727589728204549E-02 ,     0.559231663229279E-02 ,     0.360910227188201E-01 ,    -0.853235586857705E-01 ,    -0.460158749839759E-01 , 
  21.54000 ,     0.582845975295388E-02 ,    -0.671930004873588E-01 ,    -0.282417421536143E-02 ,     0.209845812750827E-01 ,    -0.172424239115476E-01 ,    -0.875435563752163E-03 ,     0.499160522117969E-02 ,    -0.363468127849275E-01 ,    -0.727943327632844E-01 ,    -0.392492688387912E-01 , 
  21.55000 ,    -0.393520314891215E-01 ,    -0.612710880890842E-01 ,    -0.501158103326068E-01 ,     0.101022557063355E-01 ,    -0.337769902932059E-02 ,    -0.983459804523878E-02 ,     0.711804511437574E-02 ,    -0.100455409694149E+00 ,    -0.531109367599379E-01 ,    -0.338853263579090E-01 , 
  21.56000 ,    -0.783421395705528E-01 ,    -0.420743825832766E-01 ,    -0.825826693079225E-01 ,     0.903559921036504E-04 ,     0.749158365841370E-02 ,    -0.186849698297493E-01 ,     0.113294062235647E-01 ,    -0.149836740477489E+00 ,    -0.283646954518221E-01 ,    -0.311966802913710E-01 , 
  21.57000 ,    -0.106824735933426E+00 ,    -0.145392657369675E-01 ,    -0.100389671975619E+00 ,    -0.730508520413517E-02 ,     0.137073506922423E-01 ,    -0.262530753606401E-01 ,     0.163775654218956E-01 ,    -0.181099312730250E+00 ,    -0.188216488393624E-02 ,    -0.316534263905627E-01 , 
  21.58000 ,    -0.122351871390966E+00 ,     0.145629071844427E-01 ,    -0.106335582622003E+00 ,    -0.106304467188111E-01 ,     0.145537410617445E-01 ,    -0.313037347424129E-01 ,     0.207194725572333E-01 ,    -0.193930327344781E+00 ,     0.224120195462518E-01 ,    -0.348116977461604E-01 , 
  21.59000 ,    -0.124460311246386E+00 ,     0.382657288508117E-01 ,    -0.105003118603019E+00 ,    -0.902185737415095E-02 ,     0.103654377303304E-01 ,    -0.327883015948790E-01 ,     0.229164974909191E-01 ,    -0.190580663575067E+00 ,     0.408051369567443E-01 ,    -0.394014237069316E-01 , 
  21.60000 ,    -0.114416139757225E+00 ,     0.510844232555768E-01 ,    -0.101614985319294E+00 ,    -0.241437791623086E-02 ,     0.242247326428104E-02 ,    -0.300885441415590E-01 ,     0.220216508743205E-01 ,    -0.174916746321862E+00 ,     0.506013477779199E-01 ,    -0.435937992052370E-01 , 
  21.61000 ,    -0.946743919143116E-01 ,     0.503205052822924E-01 ,    -0.100843774545136E+00 ,     0.837586737832145E-02 ,    -0.734211418036606E-02 ,    -0.231946630261386E-01 ,     0.178545347581000E-01 ,    -0.151274507167829E+00 ,     0.507376949843118E-01 ,    -0.453916030959316E-01 , 
  21.62000 ,    -0.681945169213173E-01 ,     0.366788382183686E-01 ,    -0.105820165957775E+00 ,     0.217159506209916E-01 ,    -0.167563869363316E-01 ,    -0.127681934338677E-01 ,     0.110899169828855E-01 ,    -0.123380523474735E+00 ,     0.420641208682904E-01 ,    -0.430606531738284E-01 , 
  21.63000 ,    -0.377750963873764E-01 ,     0.140518478483388E-01 ,    -0.117530770808437E+00 ,     0.353632654458340E-01 ,    -0.238556385949584E-01 ,    -0.665184016954568E-04 ,     0.313138705804910E-02 ,    -0.935786087657934E-01 ,     0.272129914021080E-01 ,    -0.355133434046555E-01 , 
  21.64000 ,    -0.555722817757747E-02 ,    -0.114694192687290E-01 ,    -0.134707787763647E+00 ,     0.467889260128354E-01 ,    -0.272661948638336E-01 ,     0.132609841120898E-01 ,    -0.420460147754170E-02 ,    -0.625229709696833E-01 ,     0.100756086075991E-01 ,    -0.225664937249964E-01 , 
  21.65000 ,     0.272010430027357E-01 ,    -0.331090355285225E-01 ,    -0.154207604206174E+00 ,     0.535708274954736E-01 ,    -0.264483271700478E-01 ,     0.254631057309074E-01 ,    -0.912040469605619E-02 ,    -0.293883718615262E-01 ,    -0.500651215748858E-02 ,    -0.502278478080160E-02 , 
  21.66000 ,     0.600460317990729E-01 ,    -0.450704193513162E-01 ,    -0.171776832953446E+00 ,     0.537958416883214E-01 ,    -0.217521342083215E-01 ,     0.349989443215744E-01 ,    -0.102797592179926E-01 ,     0.747262599190993E-02 ,    -0.141604730537699E-01 ,     0.154382669784408E-01 , 
  21.67000 ,     0.929877395683295E-01 ,    -0.439440400511393E-01 ,    -0.183031605457017E+00 ,     0.464053379224376E-01 ,    -0.142818965972102E-01 ,     0.408012379543650E-01 ,    -0.715130513258006E-02 ,     0.495992857395922E-01 ,    -0.148076491000682E-01 ,     0.365354523450412E-01 , 
  21.68000 ,     0.126004082217876E+00 ,    -0.295192867986443E-01 ,    -0.184442288329248E+00 ,     0.314231369116206E-01 ,    -0.560602249143531E-02 ,     0.424315672783928E-01 ,    -0.165498171584954E-03 ,     0.974582878216333E-01 ,    -0.621118239502580E-02 ,     0.557706908953834E-01 , 
  21.69000 ,     0.158535736893044E+00 ,    -0.481144917497341E-02 ,    -0.174125425854113E+00 ,     0.100203310596229E-01 ,     0.261781925723164E-02 ,     0.400947603433935E-01 ,     0.935796515562416E-02 ,     0.149696142559768E+00 ,     0.103785190663012E-01 ,     0.708476158718132E-01 , 
  21.70000 ,     0.189121303949110E+00 ,     0.246905395235819E-01 ,    -0.152292907275127E+00 ,    -0.156043192052149E-01 ,     0.901635529310951E-02 ,     0.345149727221977E-01 ,     0.194989842019006E-01 ,     0.202814562459235E+00 ,     0.320138635856012E-01 ,     0.800445575600161E-01 , 
  21.71000 ,     0.215290348684421E+00 ,     0.523595098201515E-01 ,    -0.121283017500045E+00 ,    -0.425196749101114E-01 ,     0.127900128614518E-01 ,     0.267104344449408E-01 ,     0.281752973792030E-01 ,     0.251382766955423E+00 ,     0.547107332389470E-01 ,     0.824750287139807E-01 , 
  21.72000 ,     0.233770629836598E+00 ,     0.720134013048914E-01 ,    -0.851827072667763E-01 ,    -0.674933509271452E-01 ,     0.138558741508987E-01 ,     0.177286836376850E-01 ,     0.336255372684932E-01 ,     0.288780501364493E+00 ,     0.743306644018731E-01 ,     0.781937933390662E-01 , 
  21.73000 ,     0.240989188115482E+00 ,     0.793571697418661E-01 ,    -0.491279649256048E-01 ,    -0.874921876185700E-01 ,     0.128166365883995E-01 ,     0.841261669493611E-02 ,     0.348202294067322E-01 ,     0.308343147127951E+00 ,     0.874856005623652E-01 ,     0.681382894236020E-01 , 
  21.74000 ,     0.233772458274958E+00 ,     0.729367177062346E-01 ,    -0.184251969580143E-01 ,    -0.100168749241641E+00 ,     0.107676635511770E-01 ,    -0.742502624331973E-03 ,     0.317003570849074E-01 ,     0.304682443358228E+00 ,     0.922621691551144E-01 ,     0.539267636607493E-01 , 
  21.75000 ,     0.210095529078554E+00 ,     0.543858428531291E-01 ,     0.233802175773603E-02 ,    -0.104247754578664E+00 ,     0.899044428371313E-02 ,    -0.960724058715777E-02 ,     0.251845184902433E-01 ,     0.274905005108875E+00 ,     0.886050536894582E-01 ,     0.375596383612152E-01 , 
  21.76000 ,     0.169708370480599E+00 ,     0.279261935119668E-01 ,     0.100320318106673E-01 ,    -0.997394825908026E-01 ,     0.860560412300275E-02 ,    -0.183130593473417E-01 ,     0.169419370132538E-01 ,     0.219458388339453E+00 ,     0.782783176053410E-01 ,     0.210848315721883E-01 , 
  21.77000 ,     0.114483386482937E+00 ,    -0.734852533747784E-03 ,     0.344980940646539E-02 ,    -0.879351505682777E-01 ,     0.102667590779910E-01 ,    -0.270610856678165E-01 ,     0.898581883648133E-02 ,     0.142400855121265E+00 ,     0.644208546080625E-01 ,     0.628906069692682E-02 , 
  21.78000 ,     0.483814848381922E-01 ,    -0.258188430601288E-01 ,    -0.165702603116433E-01 ,    -0.711777899137173E-01 ,     0.139664888784729E-01 ,    -0.359066665280859E-01 ,     0.318563617866791E-02 ,     0.510035181843673E-01 ,     0.508047090077733E-01 ,    -0.553355246740205E-02 , 
  21.79000 ,    -0.229878133177048E-01 ,    -0.428448738054511E-01 ,    -0.473663527121719E-01 ,    -0.524443974752834E-01 ,     0.190000065567686E-01 ,    -0.445900076215058E-01 ,     0.816909509518550E-03 ,    -0.452706913864661E-01 ,     0.409713047276179E-01 ,    -0.137037457427875E-01 , 
  21.80000 ,    -0.931496345677030E-01 ,    -0.496158653557488E-01 ,    -0.849619525935229E-01 ,    -0.348128605486532E-01 ,     0.240965956995839E-01 ,    -0.524716967639280E-01 ,     0.225796723617611E-02 ,    -0.136236120860597E+00 ,     0.374454637701020E-01 ,    -0.181619613927332E-01 , 
  21.81000 ,    -0.155751087011628E+00 ,    -0.465921246091277E-01 ,    -0.124757021165793E+00 ,    -0.209123242956004E-01 ,     0.276914539704649E-01 ,    -0.586033157937537E-01 ,     0.690717166666412E-02 ,    -0.212628699958256E+00 ,     0.412051942116334E-01 ,    -0.193700097533763E-01 , 
  21.82000 ,    -0.205564222649298E+00 ,    -0.365829076959461E-01 ,    -0.162272055972159E+00 ,    -0.124622873547772E-01 ,     0.282793767127070E-01 ,    -0.619249538193568E-01 ,     0.133400689213735E-01 ,    -0.267609149702051E+00 ,     0.515223465775570E-01 ,    -0.181409831213487E-01 , 
  21.83000 ,    -0.239306070538255E+00 ,    -0.238610006557446E-01 ,    -0.193814234229928E+00 ,    -0.999127477399083E-02 ,     0.247733950637602E-01 ,    -0.615434494533086E-01 ,     0.196671645279088E-01 ,    -0.297829911756054E+00 ,     0.662007095511860E-01 ,    -0.154379634727135E-01 , 
  21.84000 ,    -0.256109215181526E+00 ,    -0.129483834422979E-01 ,    -0.216955895377953E+00 ,    -0.127922832431689E-01 ,     0.167898170078867E-01 ,    -0.570180544170970E-01 ,     0.240040203942264E-01 ,    -0.303853099574959E+00 ,     0.821451008281373E-01 ,    -0.121823095928806E-01 , 
  21.85000 ,    -0.257544531391358E+00 ,    -0.739718200411340E-02 ,    -0.230754047476736E+00 ,    -0.191254127671050E-01 ,     0.479625004479936E-02 ,    -0.485718394559584E-01 ,     0.249381564475054E-01 ,    -0.289834452342328E+00 ,     0.961194015017769E-01 ,    -0.910477509142569E-02 , 
  21.86000 ,    -0.247187946158071E+00 ,    -0.888141116373115E-02 ,    -0.235688069816849E+00 ,    -0.266274825920944E-01 ,    -0.991231158838079E-02 ,    -0.371607504693191E-01 ,     0.218784566108059E-01 ,    -0.262535248697686E+00 ,     0.105510714156078E+00 ,    -0.665990354001869E-02 , 
  21.87000 ,    -0.229816528560086E+00 ,    -0.168255411845076E-01 ,    -0.233343008342231E+00 ,    -0.328446111943646E-01 ,    -0.254085453630315E-01 ,    -0.243652330165038E-01 ,     0.152020244990077E-01 ,    -0.229860140085655E+00 ,     0.108919803258371E+00 ,    -0.500927491487888E-02 , 
  21.88000 ,    -0.210395970410460E+00 ,    -0.286503568572188E-01 ,    -0.225909733754326E+00 ,    -0.357764093026827E-01 ,    -0.394628539122787E-01 ,    -0.121139756236844E-01 ,     0.616340085786789E-02 ,    -0.199215583568417E+00 ,     0.106443119212512E+00 ,    -0.406538235075427E-02 , 
  21.89000 ,    -0.193065178493041E+00 ,    -0.405535416726647E-01 ,    -0.215603968045211E+00 ,    -0.343161207719763E-01 ,    -0.499445562219744E-01 ,    -0.229436584418299E-02 ,    -0.341063619257405E-02 ,    -0.176020612069378E+00 ,     0.995875102404225E-01 ,    -0.357765233652126E-02 , 
  21.90000 ,    -0.180324789751698E+00 ,    -0.486043511814059E-01 ,    -0.204119113038326E+00 ,    -0.284914967545997E-01 ,    -0.552158627672944E-01 ,     0.366210724579998E-02 ,    -0.115651783046838E-01 ,    -0.162670966025883E+00 ,     0.908466845475384E-01 ,    -0.323676663808833E-02 , 
  21.91000 ,    -0.172594505213991E+00 ,    -0.498539268835990E-01 ,    -0.192220922555299E+00 ,    -0.194527522794510E-01 ,    -0.544417037859647E-01 ,     0.511840131171081E-02 ,    -0.166912111188609E-01 ,    -0.158165059394322E+00 ,     0.830476268777011E-01 ,    -0.277322708536361E-02 , 
  21.92000 ,    -0.168227903491076E+00 ,    -0.431643956547319E-01 ,    -0.179566260409368E+00 ,    -0.920816256137138E-02 ,    -0.477552211450285E-01 ,     0.240561922592366E-02 ,    -0.179139616691492E-01 ,    -0.158464673336757E+00 ,     0.786270846538795E-01 ,    -0.203027245571339E-02 , 
  21.93000 ,    -0.163978782107386E+00 ,    -0.295391979301807E-01 ,    -0.164787284309542E+00 ,    -0.163133839715722E-03 ,    -0.362471168658309E-01 ,    -0.322135396419167E-02 ,    -0.153016459158234E-01 ,    -0.157512464005046E+00 ,     0.790113678945787E-01 ,    -0.998422190118362E-03 , 
  21.94000 ,    -0.155819859240351E+00 ,    -0.118722543909628E-01 ,    -0.145832724065623E+00 ,     0.543725891993359E-02 ,    -0.217811769487314E-01 ,    -0.984853098116406E-02 ,    -0.984507973791647E-02 ,    -0.148693356794124E+00 ,     0.842449323036986E-01 ,     0.192544275941203E-03 , 
  21.95000 ,    -0.139942236503000E+00 ,     0.581144814968468E-02 ,    -0.120507612134645E+00 ,     0.603930884688220E-02 ,    -0.667130718989501E-02 ,    -0.153359036784723E-01 ,    -0.321464167180931E-02 ,    -0.126435466399232E+00 ,     0.929521015197604E-01 ,     0.131999208501590E-02 , 
  21.96000 ,    -0.113727274557734E+00 ,     0.194172696576062E-01 ,    -0.871107096286611E-01 ,     0.116616114597005E-02 ,     0.671906949914658E-02 ,    -0.178230771482660E-01 ,     0.264506899711953E-02 ,    -0.876171155822044E-01 ,     0.102637028052289E+00 ,     0.214204581909122E-02 , 
  21.97000 ,    -0.764887822393813E-01 ,     0.258595642689396E-01 ,    -0.450431060014356E-01 ,    -0.843101728434874E-02 ,     0.163810935083210E-01 ,    -0.161893118984475E-01 ,     0.598395851391103E-02 ,    -0.324857281218846E-01 ,     0.110248603994930E+00 ,     0.248244893809957E-02 , 
  21.98000 ,    -0.298309523056996E-01 ,     0.238703649032330E-01 ,     0.474196782661263E-02 ,    -0.208942792014351E-01 ,     0.209949023487392E-01 ,    -0.103555833263149E-01 ,     0.566552545881439E-02 ,     0.351063230607999E-01 ,     0.112877729675969E+00 ,     0.230856661765515E-02 , 
  21.99000 ,     0.224539587323771E-01 ,     0.143241933141615E-01 ,     0.595567406610429E-01 ,    -0.336306272623116E-01 ,     0.201359721338120E-01 ,    -0.134973302719466E-02 ,     0.143672777442019E-02 ,     0.108204913519902E+00 ,     0.108427280314127E+00 ,     0.178511413153945E-02 , 
  22.00000 ,     0.749311162897430E-01 ,    -0.572404034086208E-05 ,     0.115128429009684E+00 ,    -0.438562174073888E-01 ,     0.143199588684802E-01 ,     0.889024970450389E-02 ,    -0.601366904292126E-02 ,     0.177902404741457E+00 ,     0.961054326853008E-01 ,     0.128962295615735E-02 , 
  22.01000 ,     0.121406245455817E+00 ,    -0.151937324541032E-01 ,     0.166084890479550E+00 ,    -0.491954937394412E-01 ,     0.488292961182403E-02 ,     0.179378145369113E-01 ,    -0.152189135383154E-01 ,     0.234906452688206E+00 ,     0.766369658616858E-01 ,     0.138153438570176E-02 , 
  22.02000 ,     0.155975005621059E+00 ,    -0.272116741684170E-01 ,     0.206714518839850E+00 ,    -0.482038727466976E-01 ,    -0.627641620166518E-02 ,     0.234321832602627E-01 ,    -0.242777003892397E-01 ,     0.271220428468345E+00 ,     0.521532911439071E-01 ,     0.272456446114958E-02 , 
  22.03000 ,     0.174036649738816E+00 ,    -0.330037125049581E-01 ,     0.231879260958815E+00 ,    -0.406978938879207E-01 ,    -0.170422614805070E-01 ,     0.236386232626185E-01 ,    -0.312928120309832E-01 ,     0.281604811191831E+00 ,     0.257941861517634E-01 ,     0.597071105759733E-02 , 
  22.04000 ,     0.173080162039726E+00 ,    -0.313010033204600E-01 ,     0.237919695996918E+00 ,    -0.278181068564867E-01 ,    -0.254510620079862E-01 ,     0.178825798194038E-01 ,    -0.347999737314460E-01 ,     0.264533927561170E+00 ,     0.111572407504659E-02 ,     0.116227227287274E-01 , 
  22.05000 ,     0.153098812127004E+00 ,    -0.229599004877981E-01 ,     0.223380142709662E+00 ,    -0.118083589711771E-01 ,    -0.300194331576644E-01 ,     0.675177027111722E-02 ,    -0.340870416822818E-01 ,     0.222464399103205E+00 ,    -0.185637740591822E-01 ,     0.198985062297891E-01 , 
  22.06000 ,     0.116563808026634E+00 ,    -0.107329718815204E-01 ,     0.189404311929946E+00 ,     0.444238246854308E-02 ,    -0.299753698049530E-01 ,    -0.798753739738487E-02 ,    -0.293325477680263E-01 ,     0.161369423032016E+00 ,    -0.307419414550231E-01 ,     0.306242579561518E-01 , 
  22.07000 ,     0.679737783380879E-01 ,     0.146845486740696E-02 ,     0.139706075462264E+00 ,     0.179969843556845E-01 ,    -0.253571508924276E-01 ,    -0.237476971254274E-01 ,    -0.215376370004904E-01 ,     0.896383546667353E-01 ,    -0.341217458501600E-01 ,     0.431817934102160E-01 , 
  22.08000 ,     0.130767405620461E-01 ,     0.962736200941848E-02 ,     0.800966907085011E-01 ,     0.264764028361751E-01 ,    -0.169691224313346E-01 ,    -0.376733112322720E-01 ,    -0.122751553243031E-01 ,     0.165645993045541E-01 ,    -0.287471451882562E-01 ,     0.565290131863073E-01 , 
  22.09000 ,    -0.420805335707815E-01 ,     0.107131446610599E-01 ,     0.176350425405441E-01 ,     0.285437280384873E-01 ,    -0.620903369670724E-02 ,    -0.472666463758053E-01 ,    -0.332186925203757E-02 ,    -0.492780089304236E-01 ,    -0.158789087520628E-01 ,     0.693010644638793E-01 , 
  22.10000 ,    -0.920948797450140E-01 ,     0.352475352239431E-02 ,    -0.404559579866764E-01 ,     0.241617258417151E-01 ,     0.519680499296947E-02 ,    -0.509411229651957E-01 ,     0.373545653435637E-02 ,    -0.101454205461324E+00 ,     0.234012663110627E-02 ,     0.799850487673559E-01 , 
  22.11000 ,    -0.132970028185373E+00 ,    -0.109391799507538E-01 ,    -0.879121838020909E-01 ,     0.145699390595096E-01 ,     0.155001421746502E-01 ,    -0.483737079556616E-01 ,     0.782748813510344E-02 ,    -0.136613039580287E+00 ,     0.233414306158675E-01 ,     0.871456296568251E-01 , 
  22.12000 ,    -0.162572570085825E+00 ,    -0.296846147244404E-01 ,    -0.120381405953509E+00 ,     0.198954668727770E-02 ,     0.232241694866355E-01 ,    -0.405722143511005E-01 ,     0.859110103832245E-02 ,    -0.154792102256767E+00 ,     0.446035720176419E-01 ,     0.896657757639712E-01 , 
  22.13000 ,    -0.180717576990966E+00 ,    -0.484526293102891E-01 ,    -0.136025643397123E+00 ,    -0.108759055508919E-01 ,     0.273938482285720E-01 ,    -0.296390077006197E-01 ,     0.638427087122532E-02 ,    -0.159044107562327E+00 ,     0.640448896849451E-01 ,     0.869592958529565E-01 , 
  22.14000 ,    -0.188894916630371E+00 ,    -0.627906093572015E-01 ,    -0.135657705804675E+00 ,    -0.214315483707852E-01 ,     0.276669257105629E-01 ,    -0.182831925041622E-01 ,     0.213542190280109E-02 ,    -0.154486425480500E+00 ,     0.802686718161859E-01 ,     0.791121891991800E-01 , 
